id,stop_name
3304,Talegaon Dhamdhere Bazar
3305,Pabalphata
3306,Kirloskar Press
3307,Maharshi Nagar Shala
3308,Fun Time
3309,Indian Hume Company
3310,Holkar pool corner
3311,Shewalwadi
3312,Mega city
3313,Amunition stores
3314,Guerd Room
3315,AIT College
3316,HDFC
3317,Match well company
3318,Shram Safalya
3319,Aler Ware Housing
3320,Vishnu Udyog
3321,Jog Enggineering
3322,Punyanagri
3323,Mahavirnagar
3324,Tempo chowk
3325,Kharadkarnagar
3326,Khandve Nagar
3327,Sai Satyam Society
3328,Mati Ganpati - Narayan peth Police Chowky
3329,Vivekanand Society
3330,Soyrik Mangal Karyalay
3331,Panmala
3332,Satav High School
3333,Bidi Kamgar Vasahat_Nagar RD
3334,Holkar Water Works
3335,Dattamandir Wadgaonsheri
3336,Finolex Company
3337,Empire Estate
3338,ST colony
3339,Bhapkar petrol pump
3340,Natu Baug
3341,Shankar maharaj math
3342,Aranyeshwar Corner
3343,Morebaug
3344,Meera Society/Chakan Oil Mill
3345,City Post
3346,Gananjay Society
3347,Wadia College
3348,Viman nagar corner
3349,Jagtap Dairy
3350,Lonikand
3351,Yashwantnagar Telco Road
3352,Power House Indrayninagar
3353,Century Enka Company
3354,Kunal Icon
3355,Planet Millennium
3356,Kate Petrol pump
3357,Sukhwani Lawns
3358,Pimple Saudagar/Shankar Mandir
3359,Kasturi Shikshan Sanstha
3360,Pimple Saudagar Pump
3361,Engineering College
3362,Pune Station Depot
3363,Hinjawadi Jakat Naka
3364,Tata Johnson
3365,Gharkul Corner
3366,Shivar Chowk (NB)
3367,Ganesh Nagar
3368,Sai Puram Chowk
3369,Mankar Chowk NB
3370,Srushti Chowk
3371,Bhekarai Depot
3372,IBM
3373,Tukai Darshan
3374,Gondhale Nagar
3375,Satavwadi
3376,Rahatani Gaon
3377,Kokane Chowk NB
3378,M G Road
3379,Vasantdada Putala Sangavi
3380,Chandramani Nagar
3381,PWD Colony
3382,Panyachi Taki Sangavi
3383,Sai Chowk Sangavi
3384,Krushna Bazaar Chowk
3385,Navin Manapa Shala
3386,Om Medical
3387,Anand Nagar Sangavi
3388,Narsinha High School
3389,Thergaon
3390,Vanaz Company
3391,Kulkarni Petrol Pump
3392,Vrundavan
3393,Karan Park
3394,Sunita Nagar
3395,Rahul Video
3396,Badhai Sweets
3397,Paranjape School
3398,Ganeshnagar Anand Park
3399,Shewalewadi Market
3400,Rakshak Phase 1
3401,Shastri Nagar (NB)
3402,Vikrikar Karyalay
3403,Vehicle Depot
3404,Trikoni Baug
3405,Draupadi Mangal Karyalaya
3406,Agnishamak
3407,Indrayani Corner
3408,Banacha Odha
3409,Durvankar
3410,Gade Vasti
3411,Shitej
3412,Bekarnagar
3413,Kailas Market
3414,Corporation Bank
3415,Konark Campus
3416,Vimannagar
3417,Radison Hotel
3418,Sangharsh Nagar
3419,Saibaba
3420,TATA Guard Room (NB)
3421,Yerwada Gaon 2
3422,Kachara Depot
3423,Netaji Highschool 2
3424,Vadgaonsheri Phata (NB)
3425,Swargate  Depo
3426,Deccan College(NB)
3427,Sulbha Mangal Karyalay
3428,Bhosale Garden Saswad Road
3429,Paramount Garden
3430,Upper Depot
3431,Upper Indiranagar
3432,State Bank Colony
3433,Chintamaninagar
3434,Lower Indiranagar
3435,Bharat Jyoti
3436,Bibvewadi
3437,Kothari
3438,Vasantbaug
3439,ESI Hospital
3440,Pushp Mangal
3441,COEP Hostel
3442,Savarkar Bhavan
3443,Dhanori Gaon
3444,Dhanori Shala
3445,Gurudev Datta Nagar
3446,Kamal Park
3447,Labour office
3448,Lohegaon
3449,Mari Aai gate
3450,Ma Na Pa
3451,Mula Road
3452,PaachWad
3453,Patil estate
3454,Poultry Farm
3455,Sapras Post Office
3456,Sathe Nagar
3457,Vishrantwadi
3458,Wakde Wadi
3459,Natraj
3460,Deccan Gymkhana
3461,Sahitya Parishad
3462,Maharashtra Mandal
3463,S P College
3464,Abhinav College
3465,Swargate
3466,Vishrantwadi
3467,Pathan baba Darga
3468,Wireless Colony
3469,Telco Godown
3470,Magazine
3471,Gokhale mala
3472,Vadmukh Wadi
3473,Chovisawadi
3474,Charoli Phata
3475,Kate Vasti
3476,Kalewadi
3477,Vitthal Baba Darga
3478,Devpari Maharaj mandir
3479,Sai Complex
3480,Richard Company
3481,Koyali Phata
3482,Chakan phata
3483,Shelpimpalgaon
3484,Lokhandi Darwaja
3485,Chincholi Phata
3486,Mohitewadi
3487,Bahulgaon Phata
3488,Bopkhel
3489,Sadalbaba Dargah
3490,Bund Garden
3491,Guruprasad Bungalow
3492,Jahangir Hospital
3493,Alankar Talkies
3494,G P O 2
3495,Pune Station
3496,Vidyanagar
3497,Shanti Medical Stores
3498,Gandhi Acid Company
3499,Kasturba General Hospital
3500,Ahilya Society
3501,Doodh Kendra
3502,Maharashtra Chowk
3503,Shashtri Chowk
3504,West End
3505,Juna Pool Gate
3506,Golibar Maidan
3507,Shivaji Putla
3508,Ma Na Pa
3509,Baal Gandharva
3510,Garware College
3511,Sonal Hall
3512,SNDT College
3513,Paud Fata
3514,More Vidyalaya
3515,Ideal Colony
3516,Anand Nagar
3517,Jai Bhavaninagar
3518,Shastri Nagar Police Chowki
3519,Kothrud Depot
3520,Mhasoba Gate
3521,Pumping station
3522,Pune Vidyapeeth
3523,Bal Kalyan Sanstha
3524,Gol Market
3525,Kasturba Gandhi Vasahat
3526,Sindh Colony
3527,Breman Chowk
3528,Body Gate
3529,Aundh Gaon
3530,E-Square
3531,Katraj
3532,Sarpodyan
3533,Bharti Vidyapeeth
3534,Balaji Nagar
3535,Padmavati
3536,Date Stop
3537,Dnyaneshwar Society
3538,Sarang Society
3539,Shivdarshan
3540,Laxmi Narayan
3541,Bhikardas Maruti
3542,Ma Na Pa_Mangala
3543,Thergaon Phata
3544,Padamji Mill
3545,Birla Hospital
3546,Chinchwad Gaon
3547,Vasant Talkies
3548,Hadapsar Gadital
3549,Hadapsar Gaon
3550,Magarpatta Hospital
3551,Vaid Wadi
3552,Ramtekdi
3553,Kalubai Mandir
3554,Fatima Nagar
3555,Bhairoba Nala Police Chowk
3556,Race Course
3557,Kumbharwada
3558,SKF Company
3559,Premlok Park
3560,Indira Nagar
3561,Bhoir Nagar
3562,Jay Ganesh Vision
3563,Akurdi chowk
3564,Bajaj Auto
3565,Nigdi
3566,Bhakti Shakti
3567,R T O
3568,Datta Nagar
3569,Elpro Company
3570,More Prekshakgruha
3571,Lokmanya Hospital
3572,Chinchwad Station
3573,MIDC_Mohan Nagar
3574,Mohan Nagar Corner
3575,Hinjawadi Gaon
3576,Infosys Company Phase 1
3577,Wipro Company Circle
3578,Emcure
3579,Infosys Phase 2
3580,Power House Hinjawadi
3581,Tata Motors/DLF Company
3582,Tech Mahindra
3583,Hinjawadi - Maan Phase 3
3584,Kala Khadak Vasahat
3585,Bhumkar Chowk
3586,Santa Tukaram Mangal Karyalaya
3587,Thermax Company Chowk
3588,Dnyanesh Society
3589,Malwadi
3590,Warje Gaon
3591,Tapodham
3592,Wadacha Stop
3593,Sanjay Park
3594,Kothrud Stand
3595,Maruti Mandir
3596,Paud Phata Karve Road
3597,Abhinav Institute
3598,Film Institute
3599,Bhandarkar Road
3600,Sheti Mhamandal
3601,Shivaji Housing Society
3602,Bahirat Wadi
3603,Chaturshrungi Paytha
3604,Balbharati
3605,Nal Stop B
3606,Prateek Nagar
3607,Lokmanya Nagar
3608,Ganesh Mala
3609,P.L. Deshpande udyan
3610,Rajaram Pul
3611,Akurdi khandoba maal
3612,Atlas
3613,Century Enka Colony
3614,Philips Company
3615,Bhosari Police Station
3616,CIRT office
3617,Bank of Maharashtra
3618,Geometric Chowk
3619,Siemens
3620,Shivaji chowk Hinjewadi
3621,Katepuram Chowk
3622,Pimple Gurav
3623,Bhairav Nagar
3624,Sudarshan Nagar
3625,Vishal Nagar
3626,Apple Hospital / Maruti Mandir
3627,Gharkul
3628,Ma Na Pa Shala
3629,Nisarga Society
3630,Annasaheb Magar Stadium
3631,Kesnand phata
3632,Bakuri Phata
3633,Katke Vasti
3634,Tulapur Phata / Fulgaon Phata
3635,Perne Phata
3636,Koregaon Bhima
3637,Ekora Company / Kalyni Forge
3638,Sanaswadi
3639,B U Bhandari
3640,Jakate Vasti
3641,Shikrapur Phata / Chakan Road
3642,NEI
3643,Employment exchange office
3644,Jilha Parishad State Bank
3645,Vadgaon Phata
3646,KEM Hospital
3647,Kesri Wada
3648,15 Aug Lodge / Somwar Peth
3649,Fadke Haud / Dagdi Nagoba
3650,Apollo Talkies
3651,Hingne Khurd
3652,Garmal
3653,Jaidevnagar
3654,Jal Shuddhikaran Kendra/Nirmiti
3655,Panmala/Ramkrushna Math
3656,Dandekar Pul
3657,Parvati Payatha
3658,Vidyanagar
3659,Kharalwadi
3660,HA Company
3661,Indian Card Company
3662,Vallabhnagar
3663,Marshal Company
3664,Sandvik company
3665,Phugewadi
3666,Dapodi
3667,Bopodi
3668,Alegaonkar Shala
3669,khadki Bazar
3670,Methodist Church
3671,Tilekar Vasti
3672,Magarpatta Manapa Shala
3673,Bapusaheb Magar Vasti
3674,Kirtane Baug
3675,Dahanukar Colony
3676,Ambedkar Bhavan
3677,Mundhwa Gaon
3678,Deccan Corner
3679,Mile Dagad Kramank 22 Pirangutghat
3680,Balgandharv
3681,Manjri stand farm
3682,Laxmi Colony
3683,15 No / Manjri Phata
3684,Akashvani
3685,Agrawal Colony
3686,Sainath nagar / Ashok Hotel
3687,patharevasti
3688,Yerwada post
3689,Nagpur Chawl
3690,Sanjay park
3691,Five o Nine Area
3692,Kekan Gas Agency
3693,Shantinagar
3694,Mula House
3695,Amunition Factory gate
3696,Pimpri
3697,RD Colony
3698,Sainik Wadi
3699,Kalasgaon
3700,Mhaskevasti
3701,Parade Ground
3702,Dighi gaon
3703,Godown
3704,Maharastra Chowk
3705,Gavli mala
3706,Telco Company
3707,KSB Chowk
3708,Kamalnayan Bajaj School
3709,Ajanta nagar
3710,LIC corner
3711,Somnath Nagar
3712,Ahireshwar Wadi
3713,Mukund Nagar
3714,Giridharbhavan
3715,Apsara Talkies
3716,Ramoshi Gate
3717,Nana Path / Modern Bakery
3718,Power House Rastapeth
3719,Ghorpade Peth
3720,Kalbhor nagar
3721,Factory Road
3722,sadalbaba darga
3723,Wagholi
3724,Bombay Garage
3725,Rakshak Nagar
3726,IT Tower
3727,Guard Room
3728,Renuka Bungalow
3729,Mhasoba Mandir
3730,Arsnal Factory Gate
3731,Electronic sadan
3732,Ganeshnagar Telco Road
3733,Birdvalley
3734,ITI
3735,Green Oaks Company
3736,Dattamandir Vimannagar
3737,Konark Nagar
3738,Sundrabai School
3739,Kumbre Park
3740,Ashish Garden
3741,Vanaz Corner
3742,Jijamata Baug
3743,Khulewadi
3744,Guru Ganeshnagar
3745,Sahajanand Society
3746,Blind School
3747,Yashvantrao Chavan Auditorium
3748,Chitrashala / Vijay Talkies
3749,10 Wa Mile Wadki
3750,West End/Arora Tower
3751,10 Wa Mile Wadki
3752,Vadgaon Sheri
3753,Patil Vasti
3754,Abhuyuday Bank
3755,A D Camp Chowk
3756,Chaphekar Chowk
3757,Karhar Company
3758,Lal Mandir
3759,Raghuveernagar
3760,Vadachi Talim
3761,Yashwantnagar Kharadi
3762,Rustun Company
3763,Bite Vasti / Kalubai Mandir
3764,Suskhind Phata
3765,Ganeshnagar Navlakh Umbre Road
3766,Walke Vasti
3767,Morwadi Chowk
3768,Kranti Stambh / Waghmare Vasti
3769,Pashan Naka
3770,Gupta Steel
3771,Sunrise Residency
3772,Enfield Company
3773,Mukai Chowk
3774,Talegaon Phata ST Stand
3775,Laxmi Mandir
3776,Lonigaon Phata
3777,Mitra Mandal Sabhagruha
3778,Bhairoba Nagar
3779,Ganpati Mandir Sambhajinagar
3780,ST Stand Grampanchayat Talegaon
3781,Talegaon Dhamdhere Bazar
3782,Chakradhar Shala
3783,Nehrunagar Corner
3784,Pabalphata
3785,Kirloskar Press
3786,Vadachivasti
3787,Maharshi Nagar Shala
3788,Raj Group
3789,Holkar pool corner
3790,ST Regional Office
3791,Hotel Mahima
3792,Shewalwadi
3793,Bank Of India Dehuroad
3794,Mega city
3795,Benkarvasti
3796,Khadi Machine Katraj Kondhwa Road
3797,Amunition stores
3798,Guerd Room
3799,Malwadi Naigaon
3800,AIT College
3801,Tulsi Chemicals
3802,Nimbalkarvasti
3803,HDFC
3804,Match well company
3805,Sairang Dhaba
3806,Dattamandir Pashan Road
3807,Shram Safalya
3808,Vijay Oil Mill
3809,Wadeshwar
3810,Vishnu Udyog
3811,Jog Enggineering
3812,Mahatma Gandhi Bas Sthanak
3813,Anandnagar Sinhagad Road
3814,Mahavirnagar
3815,Tupemala
3816,Tempo chowk
3817,Sinhgad Hotel
3818,Kharadkarnagar
3819,Khandve Nagar
3820,Nanasaheb Karpe Chowk
3821,Sai Satyam Society
3822,Poultry Farm Kandhare
3823,Mati Ganpati - Narayan peth Police Chowky
3824,Limb Center
3825,Vivekanand Society
3826,Raviraj Residency
3827,Panmala
3828,Gopi Chal
3829,Satav High School
3830,Mundhwa Phata
3831,Bidi Kamgar Vasahat_Nagar RD
3832,Holkar Water Works
3833,Botanical Garden
3834,Dattamandir Wadgaonsheri
3835,Finolex Company
3836,DY Patil College Akurdi
3837,Empire Estate
3838,ST colony
3839,Bhapkar petrol pump
3840,Natu Baug
3841,Shankar maharaj math
3842,Indrayani Pul Markal Road
3843,Aranyeshwar Corner
3844,Morebaug
3845,Maruti Mandir Talegaondabhade Road
3846,Meera Society/Chakan Oil Mill
3847,Income Tax
3848,D2 Circle
3849,City Post
3850,Gananjay Society
3851,Wadia College
3852,Jagtap Dairy
3853,Pinglevasti
3854,Nashik phata
3855,Raghavdas Shala
3856,Lonikand
3857,Divegaon
3858,Nehru Stadium
3859,Yashwantnagar Telco Road
3860,Runwal Society
3861,Power House Indrayninagar
3862,Indrayani Pul Talawade Road
3863,Century Enka Company
3864,Panchwati
3865,Kadvasti Waki
3866,Gavhane vasti
3867,Kunal Icon
3868,Planet Millennium
3869,Sukhwani Lawns
3870,B Sub Depot
3871,Pimple Saudagar/Shankar Mandir
3872,Kasturi Shikshan Sanstha
3873,Pimple Saudagar Pump
3874,Gole Phata
3875,Modern High School
3876,Patrya Maruti
3877,Spicer India Company
3878,Krushna Mandir
3879,Pune Station Depot
3880,Hinjawadi Jakat Naka
3881,Tata Johnson
3882,HMR Company
3883,Collector Kacheri
3884,Raviraj Hotel
3885,Gharkul Corner
3886,Sheti Mahamandal
3887,Shivar Chowk(NB)
3888,Kasba Peth Police Chowki
3889,Gokul Bhavan
3890,Ganesh Nagar
3891,Rosary School Corner
3892,Sai Puram Chowk
3893,Ghotawade Phata
3894,Mankar Chowk NB
3895,Mundhwa Bypass
3896,Srushti Chowk
3897,Bhekarai Depot
3898,Yerwada
3899,General Motors
3900,IBM
3901,Daulatnagar Dhankawadi Road
3902,Tukai Darshan
3903,Diamond  Miter Company
3904,Gondhale Nagar
3905,Hawaldarvasti
3906,Satavwadi
3907,Rahatani Gaon
3908,ST Stand Alandi
3909,Ganesh Mandir
3910,Vajewadi Chaufula
3911,Kokane Chowk NB
3912,Pune Vidyapeeth
3913,Bundgarden
3914,Vahtuknagari
3915,Chandramani Nagar
3916,PWD Colony
3917,Panyachi Taki Sangavi
3918,Mile Dagad Kramank 9
3919,Sai Chowk Sangavi
3920,Indori Bypass Phata
3921,Krushna Bazaar Chowk
3922,Sant Sai Chowk
3923,Lokmangal
3924,Mhatre Pul
3925,Thergaon
3926,Ganga Ocean Park
3927,Dias Plot
3928,Vanaz Company
3929,Chintamani Society Manjri Road
3930,Kulkarni Petrol Pump
3931,Alandi
3932,Agalambe Phata
3933,Vrundavan
3934,Agnishamak Kendra Landewadi
3935,Karan Park
3936,Sunita Nagar
3937,Alpha Paper Mill
3938,Rahul Video
3939,Kondhwa Shala
3940,Badhai Sweets
3941,Paranjape School
3942,Sonya Maruti Chowk
3943,Star Garden
3944,Ganpati Chowk 2
3945,Common Wealth
3946,Kalbhairav Mandir
3947,Shewalewadi Market
3948,Blue Diamond Hotel
3949,Rakshak Phase 1
3950,Detwayalar Company
3951,Shastri Nagar (NB)
3952,Vikrikar Karyalay
3953,Sai Industries
3954,Vehicle Depot
3955,Yerwada Post Office
3956,Trikoni Baug
3957,Manaji Baug
3958,Draupadi Mangal Karyalaya
3959,DP Road
3960,Annapurna
3961,Banacha Odha
3962,Sambaji Pul Police Chowky
3963,Durvankar
3964,Ghorpadi Peth
3965,Cores Company
3966,Rajashri Housing
3967,Gade Vasti
3968,Morwadi Chowk
3969,Navsahayadri
3970,Shitej
3971,Shasakiya vishramgruha paudgaon
3972,Viman Nagar Corner(NB)
3973,Bekarnagar
3974,Kailas Market
3975,Burkegaon
3976,Corporation Bank
3977,Konark Campus
3978,Vimannagar
3979,Radison Hotel
3980,Raykarvasti
3981,Shaniwarwada Stand
3982,Sangharsh Nagar
3983,Godown Gultekdi
3984,Saibaba
3985,Ganeshnagar Anand Park
3986,Yerwada Gaon 2
3987,Kachara Depot
3988,Kakdevasti
3989,Trimurti Hall
3990,RSB
3991,Netaji Highschool 2
3992,Vadgaonsheri Phata (NB)
3993,Traffic Police Chowky
3994,Swargate Depo
3995,Natraj Stand
3996,Gadkarivasti
3997,Deccan College(NB)
3998,Dattanagar Alandi Road
3999,Dongargaon Phata
4000,Sulbha Mangal Karyalay
4001,Nagarpalika Office
4002,Bhosale Garden Saswad Road
4003,Paramount Garden
4004,Upper Depot
4005,Shreenagar
4006,Upper Indiranagar
4007,State Bank Colony
4008,Sahkarnagar
4009,Chintamaninagar
4010,Lower Indiranagar
4011,Mohammadwadi Shala
4012,Bharat Jyoti
4013,Bibvewadi
4014,Gunjan Corner
4015,Kothari
4016,Shahu Chowk
4017,Vasantbaug
4018,Vadarwadi
4019,ESI Hospital
4020,Pushp Mangal
4021,Madiwale Colony
4022,Wadia Bungalow
4023,Queen Bajal Company
4024,Hadapsar Gadital
4025,Ambedkar Society
4026,Atulnagar
4027,Ambedkar Society
4028,Aundh Hospital
4029,Aundh Hospital
4030,Jamadarvasti
4031,Mahadev Mandir Mehendale Garage
4032,Aundh Hospital
4033,Bharati Vidyapeeth
4034,Bhimnagar
4035,Gosavivasti Karvenagar
4036,Bhimnagar
4037,Neeta Park Pimple Nilakh
4038,Bhosari PMT Chowk
4039,Paranjpe Scheme Dagadevasti
4040,Bhosari PMT Chowk
4041,Smashan Bhumi Rasta
4042,Mohannagar Chinchwad
4043,Bhosari Terminal
4044,Bhosari Terminal
4045,Chinchwadgaon
4046,Bungalow Number 116
4047,Sanasbaug
4048,Shivapurbaug
4049,Gangadham
4050,Chinchwadgaon
4051,Khadki Station
4052,Chinchwadgaon
4053,Dagadevasti
4054,Royal Park
4055,Mental Corner
4056,Deccan College Corner
4057,Deccan College(NB)
4058,Vadachiwadi
4059,Deshmukhwadi
4060,Midc Office
4061,Dnyaneshwar Paduka
4062,Wakad Chowk
4063,Dnyaneshwar Paduka
4064,Dudhanevasti
4065,Date Engineering
4066,Engineering College
4067,Donajegaon
4068,Gadital
4069,Trimurti Bungalow
4070,Ganeshmala
4071,Krushnai Mangal Karyalay
4072,Ganjavewadi
4073,Gorhe Bk Shala
4074,GPO
4075,Keshavnagar Ma Na Pa Shala
4076,Gunjan corner
4077,Dhangarvasti
4078,Khamboli
4079,Harihareshwar Mandir
4080,Ingale Colony
4081,Nasrapur
4082,Balajinagar Corner
4083,Jadhavwadi Khadakwasla Road
4084,Jadhavwadi Khadakwasla Road
4085,Bapurao Smarak
4086,Jahangir Hospital
4087,Krushna Mandir Corner
4088,Jambhulakaravasti
4089,Karvenagar
4090,Karvenagar
4091,Shaninagar
4092,Karvenagar
4093,Karvenagar Corner
4094,Karvenagar Corner
4095,Raje Shivajinagar Phata
4096,Walhekarwadi
4097,Kasarwadi
4098,Katraj
4099,Chandannagar
4100,Katraj
4101,Dhanwantari Hospital
4102,Kondhwagate
4103,Manik Colony
4104,Dudhanevasti
4105,Kothrud Depot
4106,Ghulevasti Manjari
4107,Kothrud Stand
4108,Kumbharwada
4109,Mahindra Company Gate Number 2
4110,Ingwale Chowk Cornar
4111,Mahindra Company Gate Number 2
4112,Mahindra Company Gate Number 3
4113,Nishigandha Farm
4114,Mahindra Company Gate Number 3
4115,Shreeramnagar
4116,Ma Na Pa Dengle Pul
4117,Ma Na Pa Dengle Pul
4118,MES Canteen NDA
4119,Splender Country Club Gate Kramank
4120,Ma Na Pa Dengle Pul
4121,Mariaai Mandir
4122,Marketyard
4123,Marodo Company
4124,Nal Stop
4125,Sanaswadi Nandoshi
4126,Sarbatwala Chowk
4127,Nana Peth
4128,Nana Peth
4129,Santkrupa Fabrication
4130,Sukhsagarnagar
4131,Nana Peth
4132,Nana Peth Laxmi road
4133,Tapkirvasti Susgaon
4134,Khandoba Mandir Corner
4135,Moi Phata
4136,Phulenagar
4137,Phulenagar
4138,Bhandarkar Road
4139,Police Workshop
4140,Bhaurao Patil Chowk
4141,IBP Pump
4142,Prayag Dham Phata
4143,Pune Vidhyapeeth
4144,Pune Vidhyapeeth
4145,Juna Pulgate
4146,Khadki Post
4147,Pune Vidhyapeeth Gate
4148,Pune Vidhyapeeth Gate
4149,Pune Vidhyapeeth Gate Aundh Road
4150,Pune Vidhyapeeth Gate Aundh Road
4151,Annapurna
4152,Kondhwagate Colony Number 10
4153,Mahadev Mandir Sangvi
4154,Pune Vidhyapeeth Gate Baner Road
4155,Pune Vidhyapeeth Gate Pashan Road
4156,Pawar Quarters
4157,Rahul Park Gate Number 4
4158,Rajas Society
4159,Rajas Society
4160,Rajwade Bungalow
4161,","
4162,Panyachi Taki Undri
4163,Rashmi Apartment
4164,Rangehill Corner
4165,Sangam Metal Company
4166,Sant Tukaramnagar
4167,Dehugaon
4168,Sarpodyan
4169,Navlakha Godown
4170,Shankarwadi
4171,Shankarwadi
4172,Stage Kramank 7
4173,Shewalwadi Rehe
4174,Shahu Colony
4175,Shewalwadi Rihe
4176,Shivaji Maharaj Putla Marketyard
4177,Dehu Grampanchayat
4178,Shiwne
4179,Vadarvasti
4180,Swargate
4181,Sakhrevasti
4182,Swargate
4183,Kusalkar Putala
4184,Lullanagar
4185,Viskar India Company
4186,Ramnagar Bopkhel
4187,Wadia College
4188,Yelwadi Phata
4189,Yelwadi Phata
4190,Dnyaneshwar Bhint
4191,Newale Chowk
4192,Ishanagari
4193,Jadhavwadi Phata Chikhali
4194,Kunjirwadi Phata
4195,Ghotawade Phata
4196,Girme Park
4197,Narhegaon
4198,Maan
4199,Mukbadhir Shala
4200,Mata vaishnavi devi mandir
4201,Indrayani nagar
4202,Sunshine plaza
4203,Dugad Farm
4204,yashwantrao chavan chowk
4205,Dattanagar Katraj Road
4206,Rajdeep Engineering
4207,Ravet Chowk
4208,Vishweshwar Chowk
4209,Thermax Chowk
4210,Nehrunagar Depot
4211,Pradeep engineering
4212,Khande Vasti
4213,Chaudhari vasti  Phata
4214,Jay Bhavani Hardware
4215,Akurdi Railway Station
4216,Khandewasti Chowk Spine road
4217,Shitolevasti Susgaon
4218,Tulsi Land mark
4219,Sai Chowk Pashan Sus Road
4220,Richwood Society
4221,Tarwadevasti
4222,Shubham Bangla
4223,Shivshrushti park chowk sector no 13
4224,Canal
4225,Sanjay Residency
4226,Jspm College
4227,Rajendranagar
4228,CNG Pump
4229,CNG Pump
4230,Annasaheb Magar Stadium
4231,Sanjay Residency
4232,A Ward Office
4233,Shivshrushti park chowk sector no 13
4234,Balaji Chowk
4235,Shubham Bangla
4236,Richwood Society
4237,Panmala
4238,Tathwade
4239,Tulsi Land mark
4240,Khandewasti Chowk Spine road
4241,Vilas Nandgude Niwas
4242,Nutan Vidyalaya
4243,Jay Bhavani Hardware
4244,Khande vasti
4245,Vadgaon Sheri Phata
4246,Military Hospital Rangehills
4247,Vishweshwar Chowk
4248,Rajdeep Engineering
4249,Phulenagar Landewadi
4250,yashwantrao chavan chowk
4251,Sunshine plaza
4252,Mata vaishnavi devi mandir
4253,Tata HoneyWell Company
4254,Jadhavwadi Chikhali
4255,Runwal Project
4256,Kalyaninagar
4257,Shitla devi chowk
4258,Janseva Hospital
4259,Jeevan Shikshan Mandir Vanjalwadi
4260,Mamurdi Gaon
4261,Patil Vasti
4262,Gunjan Corner
4263,Hegdewar Bhavan
4264,Gahunje Phata
4265,Dhamalevasti Nandegaon
4266,Sai Nagar
4267,Ghotwadegaon Phata
4268,Sai Nagar
4269,Gahunje Phata
4270,Bhaji Market
4271,Patil Vasti
4272,Dakshinmukhi Maruti
4273,Bungalow Number 158
4274,Mamurdi Gaon
4275,Janseva Hospital
4276,Petrol Pump Dhanora
4277,Shitla devi chowk
4278,Shivaji Vidhyalay
4279,Ramnagar
4280,Vidhyanagar
4281,Rajendranagar
4282,HDFC Bank
4283,Bandhan Sweet Mart
4284,Bandhan Sweet Mart
4285,Panmala
4286,HDFC Bank
4287,Vidhyanagar
4288,Materevasti
4289,Ramnagar
4290,Kendriya Vidyalay Yerawada
4291,United Western Sabhagrugha
4292,Ramnagar Corner
4293,Ashwaryam soc.
4294,Uruli Kanchan
4295,Manoharnagar
4296,Bharat Ele Company
4297,Kondhwa Kh
4298,Loni Station
4299,Inland Containors
4300,Dr Sayyad Dawakhana
4301,Ashoka Bungalow
4302,Balkawadevasti
4303,Theur Phata
4304,Morwadi Chowk
4305,Sutarwadi Pashan
4306,Chillal Masala Company
4307,Rakshalekha Society
4308,Gavali Matha
4309,Gokulnagar Narhe Road
4310,Kawdipat
4311,Dwarka City Phata
4312,Dwarka City Phata
4313,Sai Industries
4314,Sutarwadi Bus Stand
4315,Kasarsai Karkhana
4316,Sutarwadi Bus Stand Up
4317,Satavwadi
4318,Mhalunge Gaon
4319,Tilakbaug
4320,Mhalunge Gaon
4321,Kunjirvasti
4322,Ranmala Hotel
4323,Ranmala Hotel
4324,Sant Tukaram MNP School
4325,Mental Corner
4326,Sant Tukaram MNP School
4327,Mohakarwadi
4328,Sai Garden Bulding
4329,IIMS Institute
4330,Sai Garden Bulding
4331,Indoorance Company Chakan Mhalunge
4332,International Pre School
4333,Sandesh Model Colony
4334,International Pre School
4335,Sayli Restaurant
4336,Kolte Patil Project
4337,Kolte Patil Project
4338,Oswal Bandhu Estate
4339,D Mart
4340,Radha Hotel
4341,D Mart
4342,Shinde Farm Kusgaon Road
4343,Akurdi gaon
4344,Kedarinagar Corner
4345,Na Ta Wadi
4346,MaNaPa Davakhana
4347,Shikshak Society
4348,Garisson Engineering
4349,Kamshet
4350,Kamshet
4351,Kamshet Corner
4352,Shindevasti Dongergaon
4353,Kamshet Corner
4354,Bhaji Mandai
4355,Dabhadevasti Perane Road
4356,Naygaon
4357,Naygaon
4358,Saidham
4359,Link Road
4360,Saidham
4361,Harpalevasti Fursungi
4362,Kanhe Phata
4363,Panjabi Hotel
4364,Panjabi Hotel
4365,Parmarnagar
4366,Bramhanwadi
4367,Shiwarkar Garden
4368,Bramhanwadi
4369,Vadgaon Vairles
4370,Vadgaon Vairles
4371,Wirless Station
4372,Wirless Station
4373,Torana Garden
4374,NDA Gate Colony 10
4375,Vadgaonmawal Phata
4376,Vadgaonmawal Phata
4377,Bhosale Petrol Pump
4378,Om Ayran Chowk
4379,Vipraj Company
4380,Indrayani Darshan
4381,Vipraj Company
4382,Sandhyanagar
4383,Bhamchandra Vidhyalay Vasuli
4384,Vakhar Mahamandal Bhosari
4385,Bhamchandra Vidhyalay Vasuli
4386,Vasuli Phata
4387,Galinde Path
4388,Vasuli Phata
4389,Ganeshnagar Ambegaon Pathar
4390,Bhomboli Phata
4391,Bhomboli Phata
4392,Kirloskar Company
4393,Bob International School
4394,Marshal Company Savardari
